9400410	Soldat Gnoll Crache-Cendres
9400411	Eimus Agressif Crache-Cendres
9400412	Grenouille Crache-Cendres
9400413	Garde Vengeur Toxique
9400414	Crache-Cendres Sanglant
9400415	Crache-Cendres Sanglant 2
9400416	Crache-Cendres Sanglant 3
9400417	Prédateur Affamé Crache-Cendres
9400418	Pantheros Crache-Cendres
9400419	Squelettique Vengeur Crache-Cendres
9400420	Chef Gnoll Crache-Cendres
9400421	Vulcanos
9400422	Dinde Démoniaque
9400501	Anatema Crache-Cendres
9400502	Grenouille Toxique Crache-Cendres
9400503	Fauve Crache-Cendres
9400504	Squelette Crache-Cendres
9400505	Grenouille Crache-Cendres
9400506	Cerbère Crache-Cendres
9400507	Lynx Crache-Cendres
9400508	Araignée Crache-Cendres
9400509	Squelettique Crache-Cendres
9400510	Soldat Gnoll Crache-Cendres
9400511	Eimus Agressif Crache-Cendres
9400512	Grenouille Crache-Cendres
9400513	Garde Vengeur Toxique
9400514	Crache-Cendres Sanglant
9400515	Crache-Cendres Sanglant 2
9400516	Crache-Cendres Sanglant 3
9400517	Prédateur Affamé Crache-Cendres
9400518	Pantheros Crache-Cendres
9400519	Squelettique Vengeur Crache-Cendres
9400520	Chef Gnoll Crache-Cendres
9400521	Vulcanos
9400522	Dinde Démoniaque
9400601	Anatema Crache-Cendres
9400602	Grenouille Toxique Crache-Cendres
9400603	Fauve Crache-Cendres
9400604	Squelette Crache-Cendres
9400605	Grenouille Crache-Cendres
9400606	Cerbère Crache-Cendres
9400607	Lynx Crache-Cendres
9400608	Araignée Crache-Cendres
9400609	Squelettique Crache-Cendres
9400610	Soldat Gnoll Crache-Cendres
9400611	Eimus Agressif Crache-Cendres
9400612	Grenouille Crache-Cendres
9400613	Garde Vengeur Toxique
9400614	Crache-Cendres Sanglant
9400615	Crache-Cendres Sanglant 2
9400616	Crache-Cendres Sanglant 3
9400617	Prédateur Affamé Crache-Cendres
9400618	Pantheros Crache-Cendres
9400619	Squelettique Vengeur Crache-Cendres
9400620	Chef Gnoll Crache-Cendres
9400621	Vulcanos
9400622	Dinde Démoniaque
9400701	Anatema Crache-Cendres
9400702	Grenouille Toxique Crache-Cendres
9400703	Fauve Crache-Cendres
9400704	Squelette Crache-Cendres
9400705	Grenouille Crache-Cendres
9400706	Cerbère Crache-Cendres
9400707	Lynx Crache-Cendres
9400708	Araignée Crache-Cendres
9400709	Squelettique Crache-Cendres
9400710	Soldat Gnoll Crache-Cendres
9400711	Eimus Agressif Crache-Cendres
9400712	Grenouille Crache-Cendres
9400713	Garde Vengeur Toxique
9400714	Crache-Cendres Sanglant
9400715	Crache-Cendres Sanglant 2
9400716	Crache-Cendres Sanglant 3
9400717	Prédateur Affamé Crache-Cendres
9400718	Pantheros Crache-Cendres
9400719	Squelettique Vengeur Crache-Cendres
9400720	Chef Gnoll Crache-Cendres
9400721	Vulcanos
9400722	Dinde Démoniaque
9400801	Anatema Crache-Cendres
9400802	Grenouille Toxique Crache-Cendres
9400803	Fauve Crache-Cendres
9400804	Squelette Crache-Cendres
9400805	Grenouille Crache-Cendres
9400806	Cerbère Crache-Cendres
9400807	Lynx Crache-Cendres
9400808	Araignée Crache-Cendres
9400809	Squelettique Crache-Cendres
9400810	Soldat Gnoll Crache-Cendres
9400811	Eimus Agressif Crache-Cendres
9400812	Grenouille Crache-Cendres
9400813	Garde Vengeur Toxique
9400814	Crache-Cendres Sanglant
9400815	Crache-Cendres Sanglant 2
9400816	Crache-Cendres Sanglant 3
9400817	Prédateur Affamé Crache-Cendres
9400818	Pantheros Crache-Cendres
9400819	Squelettique Vengeur Crache-Cendres
9400820	Chef Gnoll Crache-Cendres
9400821	Vulcanos
9400822	Dinde Démoniaque
9400901	Anatema Crache-Cendres
9400902	Grenouille Toxique Crache-Cendres
9400903	Fauve Crache-Cendres
9400904	Squelette Crache-Cendres
9400905	Grenouille Crache-Cendres
9400906	Cerbère Crache-Cendres
9400907	Lynx Crache-Cendres
9400908	Araignée Crache-Cendres
9400909	Squelettique Crache-Cendres
9400910	Soldat Gnoll Crache-Cendres
9400911	Eimus Agressif Crache-Cendres
9400912	Grenouille Crache-Cendres
9400913	Garde Vengeur Toxique
9400914	Crache-Cendres Sanglant
9400915	Crache-Cendres Sanglant 2
9400916	Crache-Cendres Sanglant 3
9400917	Prédateur Affamé Crache-Cendres
9400918	Pantheros Crache-Cendres
9400919	Squelettique Vengeur Crache-Cendres
9400920	Chef Gnoll Crache-Cendres
9400921	Vulcanos
9400922	Dinde Démoniaque
9401001	Anatema Crache-Cendres
9401002	Grenouille Toxique Crache-Cendres
9401003	Fauve Crache-Cendres
9401004	Squelette Crache-Cendres
9401005	Grenouille Crache-Cendres
9401006	Cerbère Crache-Cendres
9401007	Lynx Crache-Cendres
9401008	Araignée Crache-Cendres
9401009	Squelettique Crache-Cendres
9401010	Soldat Gnoll Crache-Cendres
9401011	Eimus Agressif Crache-Cendres
9401012	Grenouille Crache-Cendres
9401013	Garde Vengeur Toxique
9401014	Crache-Cendres Sanglant
9401015	Crache-Cendres Sanglant 2
9401016	Crache-Cendres Sanglant 3
9401017	Prédateur Affamé Crache-Cendres
9401018	Pantheros Crache-Cendres
9401019	Squelettique Vengeur Crache-Cendres
9401020	Chef Gnoll Crache-Cendres
9401021	Vulcanos
9401022	Dinde Démoniaque
9401101	Anatema Crache-Cendres
9401102	Grenouille Toxique Crache-Cendres
9401103	Fauve Crache-Cendres
9401104	Squelette Crache-Cendres
9401105	Grenouille Crache-Cendres
9401106	Cerbère Crache-Cendres
9401107	Lynx Crache-Cendres
9401108	Araignée Crache-Cendres
9401109	Squelettique Crache-Cendres
9401110	Soldat Gnoll Crache-Cendres
9401111	Eimus Agressif Crache-Cendres
9401112	Grenouille Crache-Cendres
9401113	Garde Vengeur Toxique
9401114	Crache-Cendres Sanglant
9401115	Crache-Cendres Sanglant 2
9401116	Crache-Cendres Sanglant 3
9401117	Prédateur Affamé Crache-Cendres
9401118	Pantheros Crache-Cendres
9401119	Squelettique Vengeur Crache-Cendres
9401120	Chef Gnoll Crache-Cendres
9401121	Vulcanos
9401122	Dinde Démoniaque
9401201	Anatema Crache-Cendres
9401202	Grenouille Toxique Crache-Cendres
9401203	Fauve Crache-Cendres
9401204	Squelette Crache-Cendres
9401205	Grenouille Crache-Cendres
9401206	Cerbère Crache-Cendres
9401207	Lynx Crache-Cendres
9401208	Araignée Crache-Cendres
9401209	Squelettique Crache-Cendres
9401210	Soldat Gnoll Crache-Cendres
9401211	Eimus Agressif Crache-Cendres
9401212	Grenouille Crache-Cendres
9401213	Garde Vengeur Toxique
9401214	Crache-Cendres Sanglant
9401215	Crache-Cendres Sanglant 2
9401216	Crache-Cendres Sanglant 3
9401217	Prédateur Affamé Crache-Cendres
9401218	Pantheros Crache-Cendres
9401219	Squelettique Vengeur Crache-Cendres
9401220	Chef Gnoll Crache-Cendres
9401221	Vulcanos
9401222	Dinde Démoniaque
9401301	Anatema Crache-Cendres
9401302	Grenouille Toxique Crache-Cendres
9401303	Fauve Crache-Cendres
9401304	Squelette Crache-Cendres
9401305	Grenouille Crache-Cendres
9401306	Cerbère Crache-Cendres
9401307	Lynx Crache-Cendres
9401308	Araignée Crache-Cendres
9401309	Squelettique Crache-Cendres
9401310	Soldat Gnoll Crache-Cendres
9401311	Eimus Agressif Crache-Cendres
9401312	Grenouille Crache-Cendres
9401313	Garde Vengeur Toxique
9401314	Crache-Cendres Sanglant
9401315	Crache-Cendres Sanglant 2
9401316	Crache-Cendres Sanglant 3
9401317	Prédateur Affamé Crache-Cendres
9401318	Pantheros Crache-Cendres
9401319	Squelettique Vengeur Crache-Cendres
9401320	Chef Gnoll Crache-Cendres
9401321	Vulcanos
9401322	Dinde Démoniaque
9401401	Anatema Crache-Cendres
9401402	Grenouille Toxique Crache-Cendres
9401403	Fauve Crache-Cendres
9401404	Squelette Crache-Cendres
9401405	Grenouille Crache-Cendres
9401406	Cerbère Crache-Cendres
9401407	Lynx Crache-Cendres
9401408	Araignée Crache-Cendres
9401409	Squelettique Crache-Cendres
9401410	Soldat Gnoll Crache-Cendres
9401411	Eimus Agressif Crache-Cendres
9401412	Grenouille Crache-Cendres
9401413	Garde Vengeur Toxique
9401414	Crache-Cendres Sanglant
9401415	Crache-Cendres Sanglant 2
9401416	Crache-Cendres Sanglant 3
9401417	Prédateur Affamé Crache-Cendres
9401418	Pantheros Crache-Cendres
9401419	Squelettique Vengeur Crache-Cendres
9401420	Chef Gnoll Crache-Cendres
9401421	Vulcanos
9401422	Dinde Démoniaque
9405001	????
9405002	????
9405003	???? ???
9405004	????
9405005	??????
9405006	????
9405007	????
9405008	??
9405009	????
9405010	??????
9405011	????
9405012	????
9405013	????
9405014	??
9405015	??????
9405016	????
9405017	????
9405018	????
9405019	??????
9405020	????
9405101	????
9405102	????
9405103	???? ???
9405104	????
9405105	??????
9405106	????
9405107	????
9405108	??
9405109	????
9405110	??????
9405111	????
9405112	????
9405113	????
9405114	??
9405115	??????
9405116	????
9405117	????
9405118	????
9405119	??????
9405120	????
9405201	????
9405202	????
9405203	???? ???
9405204	????
9405205	??????
9405206	????
9405207	????
9405208	??
9405209	????
9405210	??????
9405211	????
9405212	????
9405213	????
9405214	??
9405215	??????
9405216	????
9405217	????
9405218	????
9405219	??????
9405220	????
9405301	????
9405302	????
9405303	???? ???
9405304	????
9405305	??????
9405306	????
9405307	????
9405308	??
9405309	????
9405310	??????
9405311	????
9405312	????
9405313	????
9405314	??
9405315	??????
9405316	????
9405317	????
9405318	????
9405319	??????
9405320	????
9405401	????
9405402	????
9405403	???? ???
9405404	????
9405405	??????
9405406	????
9405407	????
9405408	??
9405409	????
9405410	??????
9405411	????
9405412	????
9405413	????
9405414	??
9405415	??????
9405416	????
9405417	????
9405418	????
9405419	??????
9405420	????
9405501	????
9405502	????
9405503	???? ???
9405504	????
9405505	??????
9405506	????
9405507	????
9405508	??
9405509	????
9405510	??????
9405511	????
9405512	????
9405513	????
9405514	??
9405515	??????
9405516	????
9405517	????
9405518	????
9405519	??????
9405520	????
9405601	????
9405602	????
9405603	???? ???
9405604	????
9405605	??????
9405606	????
9405607	????
9405608	??
9405609	????
9405610	??????
9405611	????
9405612	????
9405613	????
9405614	??
9405615	??????
9405616	????
9405617	????
9405618	????
9405619	??????
9405620	????
9405701	????
9405702	????
9405703	???? ???
9405704	????
9405705	??????
9405706	????
9405707	????
9405708	??
9405709	????
9405710	??????
9405711	????
9405712	????
9405713	????
9405714	??
9405715	??????
9405716	????
9405717	????
9405718	????
9405719	??????
9405720	????
9405801	????
9405802	????
9405803	???? ???
9405804	????
9405805	??????
9405806	????
9405807	????
9405808	??
9405809	????
9405810	??????
9405811	????
9405812	????
9405813	????
9405814	??
9405815	??????
9405816	????
9405817	????
9405818	????
9405819	??????
9405820	????
9405901	????
9405902	????
9405903	???? ???
9405904	????
9405905	??????
9405906	????
9405907	????
9405908	??
9405909	????
9405910	??????
9405911	????
9405912	????
9405913	????
9405914	??
9405915	??????
9405916	????
9405917	????
9405918	????
9405919	??????
9405920	????
9406001	????
9406002	????
9406003	???? ???
9406004	????
9406005	??????
9406006	????
9406007	????
9406008	??
9406009	????
9406010	??????
9406011	????
9406012	????
9406013	????
9406014	??
9406015	??????
9406016	????
9406017	????
9406018	????
9406019	??????
9406020	????
9406101	????
9406102	????
9406103	???? ???
9406104	????
9406105	??????
9406106	????
9406107	????
9406108	??
9406109	????
9406110	??????
9406111	????
9406112	????
9406113	????
9406114	??
9406115	??????
9406116	????
9406117	????
9406118	????
9406119	??????
9406120	????
9406201	????
9406202	????
9406203	???? ???
9406204	????
9406205	??????
9406206	????
9406207	????
9406208	??
9406209	????
9406210	??????
9406211	????
9406212	????
9406213	????
9406214	??
9406215	??????
9406216	????
9406217	????
9406218	????
9406219	??????
9406220	????
9406301	????
9406302	????
9406303	???? ???
9406304	????
9406305	??????
9406306	????
9406307	????
9406308	??
9406309	????
9406310	??????
9406311	????
9406312	????
9406313	????
9406314	??
9406315	??????
9406316	????
9406317	????
9406318	????
9406319	??????
9406320	????
10070013	Petite Fée Cristal
10070014	Fée de glace Troublée
10070015	Minuscule Quartz
10070016	Gardien du Portail
10071001	Fée Cristal Silencieuse
10071002	Anatomique Ranger
10071003	Quartz Banal
10071004	Péril Bagarreur
10072001	Mousticos Chromé Grossier
10072002	Fée de glace Affamée
10072003	Petit Mousticos Sombre
10072004	Péril Guerrier
10072005	Mousticos Chromé Vengeur
10073001	Fée Cristal Féroce
10073002	Fée de glace Rusée
10073003	Anatomique Vengeur
10073004	Quartz Furieux
10073005	Effroyable Mousticos Sombre
10073006	Péril Berserker
10073007	Péril Destructeur
10074001	Fée Cristal Enragée
10074002	Anatomique Bagarreur
10074003	Anatomique Berserker
10074004	Mousticos Sombre Agile
10074005	Péril Vengeur
10074006	Péril Tyran
10074007	Œil-Broyeur Glacial
10074008	Dragoon Puant
10074009	Petit Crition
10075001	Mousticos Chromé Furieux
10075002	Anatomique Guerrier
10075003	Anatomique Tyran
10075004	Fée de glace Féroce
10075005	Mousticos Sombre Féroce
10075006	Mousticos Sombre Anatema
10075007	Œil-Broyeur Glacial Cruel
10075008	Dragoon Furieux
10075009	Guerrier Mastodonte
10075010	Vengeur Sombre
10076001	Orbite Lumineuse
10076002	Fée de glace Furieuse
10076003	Mousticos Chromé Lumineux
10076004	Horoscope Rugissant
10076005	Mousticos Sombre Assassin
10076006	Œil-Broyeur Glacial Impitoyable
10076007	Crition Agile
10076008	Vengeur en Quartz
10076009	Vengeur Mastodonte
10076010	Petit Mousticos Assaillant
10077001	Orbite Flottante
10077002	Orbite Maudissante
10077003	Mousticos Chromé Métal
10077004	Dragoon Ranger
10077005	Dragoon Corrosif
10077006	Quartz Tyran
10077007	Mastodonte Gardien
10077008	Mastodonte Berserker
10077009	Mousticos Assaillant Furtif
10078001	Orbite Errante
10078002	Fée de glace Incontrôlable
10078003	Horoscope Silencieux
10078004	Horoscope Affamé
10078005	Horoscope Constricteur
10078006	Dragoon Berserker
10078007	Crition Féroce
10078008	Crition Furieux
10078009	Mastodonte Ranger
10078010	Mastodonte Taurus
10078011	Mousticos Assaillant Agile
10079001	Orbite Destructrice
10079002	Mousticos Chromé Tueur
10079003	Horoscope Souffrant
10079004	Horoscope Malicieux
10079005	Dragoon Taurus
10079006	Crition Constricteur
10079007	Crition en Furie
10079008	Mastodonte Tyran
10079009	Féroce Mousticos Assoiffé
10080001	Orbite Constricteur
10080002	Mousticos Chromé Argent
10080003	Horoscope Agressif
10080004	Dragoon Bagarreur
10080005	Dragoon Tyran
10080006	Wyrm Agile
10080007	Statue de Pierre d'Anatema
10080008	Crition Destructeur
10080009	Crition Vengeur
10080010	Cacophonie de Petits Cris
10080011	Mousticos Berserker
10080012	Péril Vagabond
10080013	Cristal Foreur
10080014	Crustalino
10081001	Horoscope Errant
10081002	Horoscope Destructeur
10081003	Dragoon Guerrier
10081004	Petit Wyrm
10081005	Wyrm Féroce
10081006	Statue de Pierre Douteuse
10081007	Crition d'Anatema
10081008	Mastodonte Bagarreur
10081009	Cacophonie de Cris
10081010	Péril Gémissant
10082001	Horoscope Maudisseur
10082002	Wyrm Silencieux
10082003	Wyrm Affamé
10082004	Petit Sinistre
10082005	Crition Anéantisseur
10082006	Cacophonie de Cris Aigus
10082007	Grabuge Effrayant
10082008	Grabuge Gardien
10082009	Grabuge Guerrier
10082010	Bec Sinistre
10083001	Wyrm Destructeur
10083002	Statue de Pierres Cassé
10083003	Cacophonie de Tonnerre
10083004	Péril Rugisseur
10083005	Grabuge Bagarreur
10083006	Sinistre Buick
10084001	Wyrm Furieux
10084002	Sinistre Agile
10084003	Grabuge d'Anatema
10084004	Grabuge Destructeur
10084005	Grabuge Guerrier
10084006	Mousticos d'Anatema
10084007	Grabuge Vengeur
10084008	Grossier Coléoptère
10084009	Grabuge en Furie
10084010	Effrayant Coléoptère
10084011	Esprit Cristal Féroce
10084012	Sinistre Outrageant
10085001	Grabuge Destructeur
10085002	Grabuge Féroce
10085003	Grabuge Meneur
10085004	Sinistre Vent des Sables
10085005	Grabuge Vengeur
10085006	Sinistre Vent de Cristal
10085007	Péril en Furie
10085008	Grand Sinistre
10085009	Ecrase-Cervelle Gardien
10085010	Kranog Horrifiant
10085011	Draconide
10086001	Grabuge Zizannique
10086002	Coléoptère Furieux
10086003	Coléoptère Féroce
10086004	Grabuge Assaillant
10086005	Petite Cloporte-Cervelle
10086006	Coléoptère d'Anatema
10086007	Esprit Cristal Berserker
10086008	Ecrase-Cervelle Ranger
10086009	Péril Effroyable
10086010	Dragon Lumineux Habile
10086011	Petit Kranog
10086012	Kranog Agile
10086013	Dragon Junior Taurus
10086014	Wyrm Bleu
10087001	Mousticos Horrifiant
10087002	Sinistre Vent de Tempête
10087003	Agile Cloporte-Cervelle
10087004	Féroce Cloporte-Cervelle
10087005	Mocokus à Petites Ailes
10087006	Esprit Cristal Errant
10087007	Coléoptère Destructeur
10087008	Esprit Cristal Féroce
10087009	Ecrase-Cervelle Amèr
10087010	Petit Dragon Lumineux
10087011	Dragon Lumineux Fringant
10087012	Kranog Féroce
10087013	Kranog d'Anatema
10087014	Kranog aux Lames Affilées
10088001	Mousticos Vampire
10088002	Lumineux Vent Sanglant
10088003	Cloporte-Cervelle Grisant
10088004	Mocokus à Ailes Pointues
10088005	Cloporte-Cervelle Malin
10088006	Esprit Cristal Gémissant
10088007	Coléoptère en Furie
10088008	Péril de l'Horreur
10088009	Péril d'Anatema
10088010	Ecrase-Cervelle Guerrier
10088011	Dragon Lumineux Silencieux
10088012	Dragon Lumineux Court
10088013	Wyrm à Ecailles de Pierre
10088014	Dragon Junior en Furie
10088015	Outrageant Kranog
10088016	Dragon Junior Verus
10088017	Wyrm des Vents Violents
10088018	Kranog aux Lames Pointues
10088019	Lividité Silencieuse
10088020	Petit Dragon Blanc Brillant
10088021	Petit Dragon Blanc et Rouge
10089001	Mocokus aux Ailes de Vent
10089002	Grossier Mocokus
10089003	Esprit Cristal Maudit
10089004	Esprit Cristal Furieux
10089005	Péril Taurus
10089006	Péril Destructeur
10089007	Ecrase-Cervelle Vengeur
10089008	Wyrm aux Ecailles Pointues
10089009	Dragon Junior de l'Horreur
10089010	Dragon Junior Ecraseur
10089011	Dragon Junior Mutant
10089012	Kranog Destructeur
10089013	Wyrm des Vents Sanglants
10089014	Kranog à la Hache
10089015	Petite Lividité
10089016	Kranog en Furie
10089017	Cloporte-Cervelle
10089018	Cerveau d'Alien
10090001	Cloporte-Cervelle Odieux
10090002	Cloporte-Cervelle Indigne
10090003	Mocokus Furieux
10090004	Mocokus Féroce
10090005	Mocokus Sanglant
10090006	Coléoptère de l'Horreur
10090007	Esprit Cristal Destucteur
10090008	Coléoptère Maniaque
10090009	Dragon Lumineux Agile
10090010	Ecrase-Cervelle Berserker
10090011	Dragon Lumineux à Fourche
10090012	Wyrm aux Ecailles de Cristal
10090013	Dragon Junior Trancheur
10090014	Dragon Junior Féroce
10090015	Kranog à Deux Faces
10090016	Kranog de l'Horreur
10090017	Lividité Paresseuse
10090018	Grosse Lividité
10090019	Likirus
10090021	Kerberos Atroce
10090022	Exocet Furieux
10090023	Gardien du Portail
10091001	Kerberos Démoniaque
10091002	Eclaireur Azurefeu
10091003	Larva Effrayée
10092001	Eclaireur Nephoros
10092002	Kerberos Diabolique
10092003	Patrouilleur Azurefeu
10092004	Défenseur Horus
10092005	Soldat Relix
10092006	Exocet Féroce
10092008	Sombraile Féroce 
10092010	Gardien Cauchemardesque
10093001	Cerberos Menacant
10093003	Kerberos Epouvantable
10093006	Soldat Horus
10093008	Ange Sanglottant 
10093010	Larva Destructrice
10093012	Exocet Horrifique
10093014	Sentinelle Cauchemardesque
10094001	Soldat Azurefeu
10094003	Gardien Cerberos
10094004	Exocet Spectral
10094007	Eclaireur Azureflamme 
10094008	Guerrier Horus
10094011	Combattant Relix
10094013	Larva Maladroite
10094014	Exocet Mutant
10094016	Archer Cauchemardesque
10094017	Sombraile Obscure 
10095001	Chasseur d'Azurefeu
10095002	Patrouilleur Horus
10095004	Vengeur Cerberos
10095005	Exocet Chaotique
10095009	Traqueur Horus
10095010	Eclaireur Azureflamme 
10095015	Exocet Virus
10095016	Guerrier Relix
10095017	Larva Ancienne
10095019	Sombraile Obscure 
10095021	Guerrier Cauchemardesque
10095022	Ahmb
10095023	Combattant Horus
10095024	Titanos
10096001	Champion Horus
10096002	Combattant Azurefeu
10096004	Kerberos Penseur
10096009	Combattant Azureflamme 
10096011	Sentinelle Horus
10096016	Assassin Relix
10096017	Larva Gluante
10096018	Sombraile Géante 
10097001	Kerberos Furieux
10097002	Guerrier Azurefeu
10097008	Ange Agonisant 
10097009	Ange Condamné 
10097010	Guerrier Azureflamme 
10097013	Croisé Horus
10097016	Sombral Croc-d'acier
10097017	Vengeur Relix
10097018	Sombraile Géante 
10097019	Combattant Cauchemardesque
10098001	Bourreau Kerberos
10098003	Combattant Cerberos
10098005	Furie Azurefeu
10098007	Ange Agonisant 
10098008	Assassin des Marais
10098009	Ange Condamné 
10098010	Bellisciste Azureflamme 
10098011	Ange Larmoyant 
10098015	Sombral Croc-d'acier
10098016	Sombral Croc-Poison
10098017	Sombraile Sanglante 
10098018	Furieux Cauchemardesque
10099001	Commandant Kerberos
10099002	Ange Dépité
10099005	Traqueur des Marais
10099008	Champion Azureflamme 
10099009	Ange Larmoyant 
10099010	Meurtrier Horus
10099011	Oculaire Surnaturel 
10099013	Sombral Croc-Poison 
10099014	Exocet Néfaste
10099016	Sombraile Sanglante 
10099017	Sombraile Depravée
10100001	Ange Irrité
10100004	Déserteur des Marais
10100008	Ange Mystérieux 
10100010	Tyran Horus
10100011	Fugitif Kingora
10100012	Sombral Malsain 
10100013	Assassin Repairenoir
10100015	Exocet Déchiqueteur
10100016	Larva Géante
10100018	Sombraile Depravée
10100019	Flamme Sombre
10100020	Cogneuse Hâtive
10101001	Ange Morbide
10101002	Cadaqtoova Contaminé
10101003	Destructeur Xemoodju
10101004	Meurtier des Marais
10101008	Ange Mystérieux 
10101009	Traqueur Kingora
10101010	Assassin Repairenoir
10101011	Oculaire Surnaturel 
10101012	Sombral Malsain 
10101013	Jeune Pisteur des Ténebres
10101015	Larva Metallique
10101016	Furie Relix
10101019	Titaria
10102001	Karma de Cadaqtoova
10102005	Chasseur des Marais
10102007	Crapule Orpheline
10102008	Pisteur des Ténebres
10102009	Kingora Fanatique
10102011	Oculaire Surnaturel 
10102012	Sombral Furieux 
10102015	Féroce Relix
10102016	Exocet Taurus
10102017	Larva Cruelle
10102018	Assassin Cauchemardesque
10103001	Funeste Cadaqtoova
10103002	Massacreur Xemoodju
10103003	Destructeur des Marais
10103007	Crapule Déloyale
10103008	Guerrier Pisteur des Ténebres
10103010	Kingora Grossier
10103011	Traqueur Repairenoir
10103012	Sombral Furieux 
10103013	Oculaire Surnaturel 
10103015	Larva Agile
10103017	Taurus Relix
10103018	Hurleur Sacageur
10104001	Mécène Xemoodju
10104002	Guerrier des Marais
10104003	Cadaqtoova Coléreux
10104008	Méchante Crapule
10104009	Pisteur des Ténebres Furieux
10104011	Sombre Oculaire Surnaturel 
10104013	Kingora Libre
10104014	Sombral Méchant 
10104016	Chevalier Relix
10104017	Larva Calamiteuse
10104019	Hurleur Gardien
10104022	Tiraria Destructrice
10105001	Brave Xemoodju
10105003	Crapule Furieuse
10105004	Féroce Cadaqtoova
10105005	Combattant des Marais
10105009	Kingora Brulant
10105012	Sombral Méchant 
10105014	Mineur Repairenoir 
10105015	Sombre Oculaire Surnaturel 
10105016	Templier Relix
10105018	Larva Maudite
10105019	Pisteur des Ténebres Mirage
10105020	Hurleur Fanatique
10105023	Orphega
10105024	Anubis
10105025	Kingborn
10105026	Hurleur d'Orphega
10105027	Gardien d'Orphega
10105028	Tiraria Orageuse
10105029	Jeune Nusio
10106001	Crapule Glaciale
10106004	Fanatique Cadaqtoova
10106006	Sage des Marais
10106007	Cardinal Aggressif
10106009	Harpie Gardienne
10106010	Pisteur des Ténebres Spèctral
10106012	Mineur Repairenoir 
10106013	Sombre Oculaire Surnaturel 
10106016	Kingora Contaminé
10106017	Quequale Désesperé
10106023	Hurleur Médiateur
10106024	Infidèle d'Orphega
10106025	Messager Ahmb
10106026	Tiraria Marteleuse
10106027	Guerrier Nusio
10106028	Canaille Kooltar
10106029	Escroc Kooltar
10107001	Crapule Endurcie
10107002	Affameur Xemoodju
10107006	Cardinal Fou
10107008	Precheur Nocturne
10107009	Precheur Obscur
10107010	Pisteur des Ténebres Vengeur
10107011	Esclave Kingora
10107012	Sombre Oculaire Surnaturel 
10107013	Aveugle Repairenoir
10107015	Vétéran Azurefeu
10107016	Larva Massacrante
10107019	Hurleur Conquérant
10107021	Lame d'Orphega
10107022	Assassin Ahmb
10107023	Executeur Ahmb
10107024	Tiraria Apathique
10107025	Furieux Nusio
10107026	Kooltar Stylé
10107027	Kooltar Sauvage
10108001	Crapule Maudite
10108002	Brave Cadaqtoova
10108003	Crapule Xemoodju
10108004	Harpie Agressive
10108005	Cardinal Furieux
10108013	Fanatique Kingora
10108014	Pisteur des Ténèbres Illusionniste
10108017	Quequale Enflammé
10108018	Larva Folle
10108021	Revenant Cauchemardesque
10108022	Soulseeker
10108023	Ardent d'Orphega
10108024	Juge Ahmb
10108025	Tiraria Tragique
10108026	Tyran Nusio
10108027	Brave Kooltar
10109001	Crapule Avide
10109003	Prêcheur Corrupteur
10109004	Casseur Harpie
10109005	Cardinal Brutal
10109012	Pisteur des Ténèbres Fantôme
10109015	Ruines de Queqale
10109016	Larva Furie
10109019	Cerbère d'Orphega
10109020	Conseiller Ahmb
10109021	Tiraria Flamboyante
10109022	Nusio Spectral
10109023	Noble Kooltar
10110001	Crapule Lunatique
10110002	Harpie Traqueuse
10110004	Cardinal Voleur d'âmes
10110010	Pisteur des Ténébres Tyran
10110011	Inquisiteur Cauchemardesque
10110012	Reliques de Queqale
10110013	Larva Brutale
10110015	Takin
10110016	Tyran Ahmb
10110017	Nusio Fantôme
10111001	Prêcheur Apocalyptique
10111003	Harpie Néfaste
10111009	Chasseur Cauchemardesque
10111010	Fanatique de Queqale
10112001	Harpie Militante
10112002	Prêcheur Meurtrier
10112005	Cardinal Corrupteur
10113001	Prêcheur Cannibale
10113003	Harpie Chasseuse
10125005	Uno Vagabond
10125006	Shan Curieux
10125007	Enfant de Raa Agile
10125008	Enfant de Raa habile
10125009	Gardien du Portail
10126005	Blapaz Féroce
10126006	Eclaireur Gnoll
10126007	Uno Tranchant
10126008	Uno Agité
10127004	Exploreur Gnoll
10127005	Gardien d'El Kassia
10127006	Enfant de Raa Silencieux
10128003	Tafari Vagabond Lusa
10128004	Enfant de Raa Furieux
10128005	Soldat Gnoll
10129005	Repidosa Mouillé
10129006	Blapaz Silencieux
10129007	Tafari Lusa Enragée
10130001	garde Hystérique
10130005	Djinn Destructeur
10130006	Djinn de Feu
10130007	Cristal d'Eternité
10130008	Repidosa Sournois
10130009	Enfant de Raa en Sanglots
10130010	Tafari Lusa Téméraire
10131007	Repidosa Grossière
10131008	Enfant de Raa Maudit
10131009	Djinn Poing d'Acier
10132007	Lotundus Maudit
10132008	Blapaz Glissant
10132009	Blapaz Rayonnant
10133006	Sentinelle Tactique Gnoll
10133007	Enfant de Raa Sanguinaire
10133008	Enfant de Raa Enflammé
10134005	Tafari Shanus Doigts d'Acier
10134006	Blapaz Bruyant
10134007	Enfant de Raa Inconscient
10135006	Blapaz Horrifié
10135007	Djinn Puissant
10135008	Trappeur Gnoll
10135009	Djinn Affaibli
10136003	Lotundus Mortel
10136004	Enfant de Raa Magique
10136005	Lotundus Revanchard
10137004	Impitoyable Enfant de Raa
10137005	Lotundus Revanchard
